"idx","sex","status","grade"
"51998","남","유료회원","초6학년"
"50785","남","유료회원","초2학년"
"11880","여","유료회원","초4학년"
"41574","남","유료회원","초1학년"
"33968","남","유료회원","초5학년"
"61955","남","유료회원","초4학년"
"26028","남","유료회원","초2학년"
"35109","남","유료회원","초3학년"
"50227","남","유료회원","초5학년"
"52499","여","유료회원","초3학년"
"83637","남","유료회원","초5학년"
"44378","남","유료회원","0학년"
"99156","여","유료회원","초2학년"
"31236","남","유료회원","초2학년"
"5241","여","유료회원","초5학년"
"63896","남","유료회원","초4학년"
"39141","여","유료회원","초6학년"
"3010","여","유료회원","초5학년"
"31095","여","유료회원","초4학년"
"21927","남","학습만료","초5학년"
"25347","여","유료회원","초3학년"
"59050","남","유료회원","초2학년"
"12540","여","유료회원","초3학년"
"76252","여","유료회원","초1학년"
"10735","남","유료회원","초4학년"
"26805","여","유료회원","초5학년"
"28856","남","유료회원","초3학년"
"20424","여","학습만료","초5학년"
"21029","여","유료회원","초4학년"
"41916","여","유료회원","초5학년"
"45558","여","유료회원","초4학년"
"11128","남","유료회원","초4학년"
"45194","남","유료회원","초1학년"
"16892","남","유료회원","0학년"
"17804","여","유료회원","초5학년"
"97855","남","유료회원","초3학년"
"6151","남","유료회원","초4학년"
"19826","남","유료회원","초5학년"
"20062","남","유료회원","초4학년"
"25778","여","유료회원","초6학년"
"1737","남","유료회원","초5학년"
"29934","여","유료회원","초4학년"
"9175","남","유료회원","초3학년"
"54652","남","유료회원","초4학년"
"8116","남","유료회원","초5학년"
"13588","남","유료회원","초3학년"
"9894","여","유료회원","초6학년"
"36174","정보없음","유료회원","초4학년"
"35379","여","유료회원","초3학년"
"28601","여","유료회원","초3학년"
"4389","남","유료회원","초6학년"
"16910","여","유료회원","초4학년"
"13251","여","유료회원","초4학년"
"98278","정보없음","유료회원","초1학년"
"42706","남","유료회원","초4학년"
"11581","남","유료회원","초5학년"
"51675","남","유료회원","초1학년"
"49812","남","유료회원","초6학년"
"41191","여","유료회원","초2학년"
"30078","남","유료회원","초6학년"
"80957","여","유료회원","초6학년"
"34968","여","유료회원","초4학년"
"65697","여","유료회원","초4학년"
"24849","남","유료회원","초1학년"
"57727","여","유료회원","초4학년"
"15930","남","유료회원","초4학년"
"46403","여","유료회원","초3학년"
"7677","여","유료회원","초5학년"
"19857","여","유료회원","초3학년"
"14948","남","유료회원","초1학년"
"37638","여","유료회원","초3학년"
"28383","여","유료회원","초5학년"
"28712","여","유료회원","초2학년"
"49004","여","유료회원","초2학년"
"32666","남","유료회원","초3학년"
"89349","여","유료회원","초3학년"
"61517","여","학습만료","초4학년"
"6999","여","유료회원","초2학년"
"49250","남","유료회원","초2학년"
"26675","여","유료회원","초3학년"
"9530","여","유료회원","초5학년"
"46802","남","유료회원","초2학년"
"61423","남","유료회원","초4학년"
"38607","남","유료회원","초5학년"
"56912","남","유료회원","초6학년"
"39326","여","유료회원","초5학년"
"41240","여","유료회원","초5학년"
"43112","여","유료회원","초4학년"
"36650","여","유료회원","초2학년"
"16941","여","유료회원","초6학년"
"37635","여","유료회원","0학년"
"20457","여","유료회원","초5학년"
"90234","남","유료회원","초4학년"
"57914","남","유료회원","초1학년"
"75061","남","유료회원","0학년"
"18993","여","유료회원","초5학년"
"14098","여","유료회원","초4학년"
"96406","남","유료회원","초5학년"
"94214","여","유료회원","초4학년"
"6243","여","유료회원","초2학년"
"54305","남","유료회원","초2학년"
"949","남","유료회원","초6학년"
"8375","남","유료회원","초5학년"
"32970","여","유료회원","초5학년"
"42709","남","유료회원","초5학년"
"31809","여","유료회원","초3학년"
"46999","여","유료회원","초2학년"
"51483","여","유료회원","초1학년"
"15107","남","유료회원","초4학년"
"11536","여","유료회원","초2학년"
"4785","남","유료회원","초1학년"
"24372","여","유료회원","초4학년"
"3860","남","유료회원","초3학년"
"25423","남","유료회원","초4학년"
"22294","여","유료회원","초5학년"
"84940","여","유료회원","초2학년"
"87455","남","유료회원","초5학년"
"30136","여","유료회원","초1학년"
"43031","남","유료회원","초3학년"
"56811","여","유료회원","초4학년"
"6615","남","유료회원","초3학년"
"8829","남","유료회원","초4학년"
"17178","여","유료회원","초2학년"
"38182","남","유료회원","초2학년"
"6946","남","유료회원","초5학년"
"16066","여","유료회원","초4학년"
"33623","여","유료회원","0학년"
"54473","정보없음","유료회원","초3학년"
"43469","여","유료회원","초3학년"
"37674","여","유료회원","초2학년"
"54297","남","유료회원","초2학년"
"7818","여","유료회원","초6학년"
"13889","남","유료회원","초5학년"
"48502","여","유료회원","초1학년"
"91564","남","유료회원","초6학년"
"7254","남","유료회원","초4학년"
"9338","남","유료회원","초1학년"
"31683","남","유료회원","초4학년"
"85013","여","유료회원","초6학년"
"55952","남","유료회원","초4학년"
"10026","남","유료회원","초3학년"
"303","여","유료회원","초5학년"
"6991","남","유료회원","초4학년"
"36776","남","학습만료","초2학년"
"36776","남","재구매","초2학년"
"13219","여","유료회원","초3학년"
"91986","여","유료회원","초3학년"
"36019","여","유료회원","초4학년"
"58966","남","유료회원","초5학년"
"21764","남","유료회원","초4학년"
"11918","여","유료회원","초6학년"
"18786","남","유료회원","초6학년"
"44222","남","유료회원","초3학년"
"52500","여","유료회원","초3학년"
"43963","여","유료회원","초5학년"
"26430","남","유료회원","초1학년"
"21778","여","유료회원","초4학년"
"51526","남","유료회원","초2학년"
"65167","남","유료회원","초3학년"
"75362","여","유료회원","초3학년"
"38899","여","유료회원","초4학년"
"9912","남","유료회원","초3학년"
"70681","남","유료회원","초5학년"
"17960","남","유료회원","초3학년"
"58550","여","유료회원","초5학년"
"19581","여","유료회원","초1학년"
"20070","남","유료회원","초5학년"
"64828","여","유료회원","초6학년"
"74209","남","유료회원","0학년"
"14793","여","유료회원","초5학년"
"30583","여","유료회원","초5학년"
"20505","여","유료회원","초4학년"
"37332","여","유료회원","초2학년"
"21532","남","유료회원","초4학년"
"69185","여","유료회원","초5학년"
"44067","여","유료회원","0학년"
"43834","남","유료회원","초4학년"
"61922","여","유료회원","초4학년"
"24156","여","유료회원","초5학년"
"79997","남","유료회원","초5학년"
"41949","여","유료회원","초3학년"
"94977","남","유료회원","초2학년"
"14730","여","유료회원","초4학년"
"46836","여","유료회원","초6학년"
"51481","남","유료회원","초1학년"
"65214","남","유료회원","초1학년"
"5829","여","유료회원","초2학년"
"25948","여","유료회원","초5학년"
"44544","여","유료회원","초3학년"
"6185","남","유료회원","초5학년"
"26317","남","유료회원","초3학년"
"8102","남","유료회원","초1학년"
"51185","남","유료회원","초6학년"
"31710","남","유료회원","초2학년"
"25093","여","유료회원","초5학년"
"4511","남","유료회원","초4학년"
"29421","여","유료회원","초3학년"
"81637","여","유료회원","0학년"
"32802","남","유료회원","초5학년"
"35233","남","유료회원","초6학년"
"55836","남","유료회원","초3학년"
"1776","남","유료회원","초3학년"
"86556","남","유료회원","0학년"
"24610","여","유료회원","초1학년"
"10882","여","유료회원","초1학년"
"48488","남","유료회원","초5학년"
"23044","여","유료회원","초2학년"
"72095","여","유료회원","초5학년"
"84966","남","유료회원","초5학년"
"67567","남","유료회원","초4학년"
"46166","남","유료회원","초6학년"
"78559","남","유료회원","초4학년"
"44153","남","유료회원","초2학년"
"8084","여","재구매","초6학년"
"87289","남","유료회원","초6학년"
"37138","남","유료회원","초5학년"
"4201","여","유료회원","초2학년"
"13386","여","유료회원","0학년"
"52837","여","유료회원","초6학년"
"16675","남","유료회원","초6학년"
"32614","남","유료회원","초3학년"
"40969","남","유료회원","초2학년"
"57208","여","유료회원","초4학년"
"34090","남","유료회원","초4학년"
"88253","남","유료회원","초3학년"
"55864","여","유료회원","초4학년"
"12768","여","유료회원","초4학년"
"31282","남","유료회원","초6학년"
"57983","여","유료회원","초2학년"
"58418","여","유료회원","초3학년"
"17874","남","유료회원","초4학년"
"29322","남","유료회원","초1학년"
"5678","여","유료회원","초4학년"
"72865","남","유료회원","초1학년"
"47429","남","유료회원","초3학년"
"12435","남","유료회원","초5학년"
"80201","남","유료회원","초3학년"
"22446","남","유료회원","초3학년"
"24609","남","유료회원","초3학년"
"13382","여","유료회원","초5학년"
"68591","남","유료회원","초3학년"
"27043","남","유료회원","초3학년"
"19076","남","유료회원","초4학년"
"92172","여","유료회원","초1학년"
"20931","남","유료회원","초3학년"
"19263","남","유료회원","0학년"
"7378","여","유료회원","초6학년"
"74048","여","유료회원","초2학년"
"47708","남","유료회원","초6학년"
"4475","여","유료회원","초5학년"
"49864","남","유료회원","초2학년"
"17875","남","유료회원","초4학년"
"3913","여","유료회원","초4학년"
