"idx","proc_ym","proc_ymd","point"
"90909","202304","20230427","5000"
"90909","202304","20230427","4000"
"90909","202304","20230427","3000"
"92740","202305","20230513","1500"
"92740","202305","20230513","2000"
"92740","202305","20230513","1000"
"92740","202305","20230513","500"
"92691","202305","20230513","2500"
"92691","202305","20230513","1500"
"92691","202305","20230513","5000"
"92691","202305","20230513","2000"
"92691","202305","20230513","4500"
"92691","202305","20230513","1000"
"92691","202305","20230513","4000"
"92691","202305","20230513","500"
"92691","202305","20230513","3500"
"92691","202305","20230513","3000"
"91077","202304","20230428","500"
"91077","202304","20230428","1500"
"91077","202304","20230428","1000"
"87141","202304","20230413","3500"
"87141","202304","20230413","4500"
"87141","202304","20230413","4000"
"93358","202305","20230519","500"
"92813","202305","20230515","5000"
"92813","202305","20230515","500"
"92813","202305","20230515","4500"
"92813","202305","20230515","1000"
"92813","202305","20230515","3000"
"92813","202305","20230515","1500"
"92813","202305","20230515","4000"
"92813","202305","20230515","2000"
"92813","202305","20230515","3500"
"92813","202305","20230515","2500"
"90363","202304","20230424","3000"
"90363","202304","20230424","2500"
"90363","202304","20230424","2000"
"90363","202304","20230424","3500"
"93617","202305","20230524","4000"
"93650","202305","20230524","1000"
"93650","202305","20230524","1500"
"93650","202305","20230524","2000"
"93650","202305","20230524","2500"
"93650","202305","20230524","500"
"90199","202304","20230420","1000"
"90199","202304","20230420","500"
"90278","202304","20230420","1500"
"90278","202304","20230420","2500"
"90278","202304","20230420","500"
"90278","202304","20230420","2000"
"90278","202304","20230420","1000"
"90278","202304","20230420","3000"
"90278","202304","20230420","3500"
"88858","202304","20230412","2500"
"88858","202304","20230412","3500"
"88858","202304","20230412","3000"
"88858","202304","20230412","4000"
"88858","202304","20230412","2000"
"88907","202304","20230412","4500"
"88907","202304","20230412","5000"
"94340","202305","20230530","2000"
"94340","202305","20230530","1000"
"94340","202305","20230530","500"
"94340","202305","20230530","1500"
"91741","202305","20230509","5000"
"91741","202305","20230509","1500"
"91741","202305","20230509","3500"
"91741","202305","20230509","2000"
"91741","202305","20230509","2500"
"91741","202305","20230509","3000"
"91741","202305","20230509","4500"
"91741","202305","20230509","500"
"91741","202305","20230509","1000"
"91741","202305","20230509","4000"
"91794","202305","20230509","2000"
"91794","202305","20230509","5000"
"91794","202305","20230509","1000"
"91794","202305","20230509","4000"
"91794","202305","20230509","3500"
"91794","202305","20230509","1500"
"91794","202305","20230509","2500"
"91794","202305","20230509","3000"
"91794","202305","20230509","4500"
"91794","202305","20230509","500"
"96209","202306","20230626","2500"
"96209","202306","20230626","2000"
"96209","202306","20230626","4000"
"96209","202306","20230626","3500"
"96209","202306","20230626","4500"
"96209","202306","20230626","5000"
"96209","202306","20230626","3000"
"92720","202305","20230514","2000"
"92720","202305","20230514","1500"
"92720","202305","20230514","500"
"92720","202305","20230514","3000"
"92720","202305","20230514","1000"
"92720","202305","20230514","2500"
"92720","202305","20230514","3500"
"90560","202305","20230510","4500"
"90560","202305","20230510","5000"
"89532","202304","20230416","1000"
"89532","202304","20230416","1500"
"89463","202304","20230416","500"
"89463","202304","20230416","1500"
"89463","202304","20230416","1000"
"86433","202304","20230407","4500"
"89887","202304","20230418","1000"
"89887","202304","20230418","1500"
"89887","202304","20230418","2500"
"89887","202304","20230418","500"
"89887","202304","20230418","2000"
"89278","202304","20230418","5000"
"93756","202305","20230525","4000"
"93756","202305","20230525","3500"
"93756","202305","20230525","2500"
"93756","202305","20230525","3000"
"93756","202305","20230525","2000"
"93756","202305","20230525","4500"
"90762","202304","20230425","1000"
"90762","202304","20230425","1500"
"90762","202304","20230425","500"
"90762","202304","20230425","2000"
"90762","202304","20230425","2500"
"89650","202304","20230430","2500"
"88689","202304","20230410","4500"
"88689","202304","20230410","5000"
"95653","202306","20230614","1000"
"95653","202306","20230614","500"
"95578","202306","20230615","2500"
"95578","202306","20230615","4500"
"95578","202306","20230615","1000"
"95578","202306","20230615","3000"
"95578","202306","20230615","1500"
"95578","202306","20230615","4000"
"95578","202306","20230615","2000"
"95578","202306","20230615","3500"
"95578","202306","20230615","5000"
"95578","202306","20230615","500"
"95619","202306","20230615","4000"
"95619","202306","20230615","3500"
"95619","202306","20230615","5000"
"95619","202306","20230615","4500"
"95343","202306","20230614","2500"
"95705","202306","20230615","1500"
"95705","202306","20230615","1000"
"95705","202306","20230615","500"
"87594","202304","20230403","5000"
"87470","202304","20230403","1000"
"87470","202304","20230403","500"
"94613","202306","20230607","5000"
"94613","202306","20230607","4000"
"94613","202306","20230607","4500"
"95044","202306","20230607","500"
"95044","202306","20230607","1000"
"95044","202306","20230607","1500"
"95020","202306","20230607","500"
"92685","202305","20230518","5000"
"93019","202305","20230518","5000"
"93019","202305","20230518","4500"
"93278","202305","20230518","2500"
"93278","202305","20230518","500"
"93278","202305","20230518","2000"
"93278","202305","20230518","1500"
"93278","202305","20230518","1000"
"93278","202305","20230518","3000"
"93278","202305","20230518","3500"
"87864","202304","20230405","4500"
"87864","202304","20230405","4000"
"87864","202304","20230405","5000"
"87864","202304","20230405","3500"
"93032","202305","20230522","5000"
"93032","202305","20230522","4500"
"92626","202305","20230511","1000"
"92626","202305","20230511","500"
"87590","202304","20230402","5000"
"87590","202304","20230402","4500"
"87503","202304","20230406","4000"
"87503","202304","20230406","3500"
"90930","202304","20230428","3500"
"90930","202304","20230428","4000"
"90930","202304","20230428","4500"
"95470","202306","20230613","1000"
"95470","202306","20230613","500"
"95470","202306","20230613","2000"
"95470","202306","20230613","1500"
"90616","202304","20230424","500"
"89845","202304","20230424","5000"
"89845","202304","20230424","4000"
"89845","202304","20230424","4500"
"90230","202304","20230424","5000"
"90230","202304","20230424","4000"
"90230","202304","20230424","4500"
"90577","202304","20230424","1000"
"90577","202304","20230424","2000"
"90577","202304","20230424","500"
"90577","202304","20230424","1500"
"93296","202305","20230524","5000"
"96603","202306","20230628","3500"
"96603","202306","20230628","4000"
"96603","202306","20230628","4500"
"96524","202306","20230625","2000"
"96524","202306","20230625","500"
"96524","202306","20230625","1000"
"96524","202306","20230625","1500"
"91070","202305","20230509","4500"
"91070","202305","20230509","5000"
"91070","202305","20230509","3500"
"91070","202305","20230509","4000"
"92254","202305","20230509","5000"
"92254","202305","20230509","2000"
"92254","202305","20230509","3500"
"92254","202305","20230509","3000"
"92254","202305","20230509","1000"
"92254","202305","20230509","4500"
"92254","202305","20230509","500"
"92254","202305","20230509","2500"
"92254","202305","20230509","1500"
"92254","202305","20230509","4000"
"94456","202305","20230531","500"
"92749","202305","20230514","5000"
"92749","202305","20230514","2500"
"92749","202305","20230514","3500"
"92749","202305","20230514","1000"
"92749","202305","20230514","4000"
"92749","202305","20230514","1500"
"92749","202305","20230514","3000"
"92749","202305","20230514","4500"
"92749","202305","20230514","2000"
"96282","202306","20230621","500"
"96282","202306","20230621","1000"
"91048","202305","20230510","1500"
"91048","202305","20230510","500"
"91048","202305","20230510","2000"
"91048","202305","20230510","1000"
"92212","202305","20230510","2000"
"92212","202305","20230510","4500"
"92212","202305","20230510","3500"
"92212","202305","20230510","5000"
"92212","202305","20230510","4000"
"92212","202305","20230510","3000"
"92212","202305","20230510","2500"
"92332","202305","20230510","1500"
"92332","202305","20230510","1000"
"92332","202305","20230510","2000"
"92332","202305","20230510","500"
"96158","202306","20230623","5000"
"90115","202304","20230425","4500"
"93450","202305","20230525","4000"
"93450","202305","20230525","4500"
"93450","202305","20230525","5000"
"90402","202304","20230425","5000"
"87746","202304","20230403","500"
"87746","202304","20230403","1500"
"87746","202304","20230403","1000"
"89987","202305","20230523","3000"
"89987","202305","20230523","3500"
"89987","202305","20230523","2500"
"89987","202305","20230523","4000"
"92921","202305","20230518","1000"
"92921","202305","20230518","2500"
"92921","202305","20230518","2000"
"92921","202305","20230518","1500"
"92855","202305","20230518","4500"
"92855","202305","20230518","5000"
"95684","202306","20230616","3000"
"95684","202306","20230616","4500"
"95684","202306","20230616","4000"
"95684","202306","20230616","3500"
"95684","202306","20230616","5000"
"88365","202304","20230408","2000"
"88365","202304","20230408","2500"
"88365","202304","20230408","3500"
"88365","202304","20230408","3000"
"89407","202304","20230414","1500"
"89407","202304","20230414","2000"
"89407","202304","20230414","500"
"89407","202304","20230414","2500"
"89407","202304","20230414","3000"
"89407","202304","20230414","1000"
"87948","202304","20230405","1500"
"87948","202304","20230405","2500"
"87948","202304","20230405","2000"
"87948","202304","20230405","3000"
"96765","202306","20230630","5000"
"96765","202306","20230630","4000"
"96765","202306","20230630","4500"
"94669","202306","20230603","1500"
"94669","202306","20230603","1000"
"94669","202306","20230603","2000"
"94669","202306","20230603","500"
"95920","202306","20230617","2500"
"95920","202306","20230617","1000"
"95920","202306","20230617","2000"
"95920","202306","20230617","1500"
"95920","202306","20230617","500"
"90819","202304","20230427","5000"
"90819","202304","20230427","4000"
"90819","202304","20230427","3500"
"90819","202304","20230427","4500"
"88279","202304","20230406","1000"
"88279","202304","20230406","1500"
"88279","202304","20230406","2000"
"88279","202304","20230406","500"
"89080","202304","20230423","2500"
"94054","202305","20230528","4500"
"94054","202305","20230528","5000"
"94054","202305","20230528","500"
"94054","202305","20230528","3000"
"94054","202305","20230528","2000"
"94054","202305","20230528","3500"
"94054","202305","20230528","2500"
"94054","202305","20230528","1000"
"94054","202305","20230528","4000"
"94054","202305","20230528","1500"
"89308","202304","20230413","2000"
"89308","202304","20230413","500"
"89308","202304","20230413","1000"
"89308","202304","20230413","2500"
"89308","202304","20230413","1500"
"89308","202304","20230413","3000"
"88915","202304","20230413","3500"
"88915","202304","20230413","4000"
"93380","202305","20230519","2500"
"93380","202305","20230519","500"
"93380","202305","20230519","2000"
"93380","202305","20230519","1000"
"93380","202305","20230519","1500"
"93142","202305","20230519","3000"
"93142","202305","20230519","2500"
"90331","202304","20230424","1000"
"90331","202304","20230424","500"
"90331","202304","20230424","2000"
"90331","202304","20230424","1500"
"93835","202305","20230524","500"
"93704","202305","20230524","2500"
"93704","202305","20230524","1000"
"93704","202305","20230524","1500"
"93704","202305","20230524","500"
"93704","202305","20230524","2000"
"93392","202305","20230524","4500"
"87350","202304","20230404","4500"
"87350","202304","20230404","5000"
"91439","202305","20230509","2000"
"91439","202305","20230509","2500"
"91439","202305","20230509","500"
"91439","202305","20230509","1000"
"91439","202305","20230509","1500"
"91439","202305","20230509","3000"
